"inv_date","total","cus_name","currency"
"2018-02-01 00:00:00+00",100500,"BZ","USD"
"2018-02-01 00:00:00+00",825,"Cisbio","USD"
"2018-02-01 00:00:00+00",6750,"GNS Science","USD"
"2018-02-01 00:00:00+00",24500,"HTA","USD"
"2018-02-01 00:00:00+00",850,"Immunotech","USD"
"2018-02-01 00:00:00+00",26250,"IsoAid","USD"
"2018-02-01 00:00:00+00",8400,"IsoSolutions - Chengdu","USD"
"2018-02-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-02-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-02-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-02-01 00:00:00+00",0,"Molecular Medicine","CAD"
"2018-02-01 00:00:00+00",910,"MP Biomedicals","USD"
"2018-02-01 00:00:00+00",0,"Pathology & Molecular Medicine","CAD"
"2018-02-01 00:00:00+00",10800,"PerkinElmer","USD"
"2018-02-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-02-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2018-02-01 00:00:00+00",78750,"Theragenics","USD"
"2018-03-01 00:00:00+00",37500,"Bard","USD"
"2018-03-01 00:00:00+00",28600,"Bebig","USD"
"2018-03-01 00:00:00+00",25000,"Best","USD"
"2018-03-01 00:00:00+00",100500,"BZ","USD"
"2018-03-01 00:00:00+00",1650,"Cisbio","USD"
"2018-03-01 00:00:00+00",12250,"HTA","USD"
"2018-03-01 00:00:00+00",1700,"Immunotech","USD"
"2018-03-01 00:00:00+00",43750,"IsoAid","USD"
"2018-03-01 00:00:00+00",6000,"IsoSolutions - Chengdu","USD"
"2018-03-01 00:00:00+00",5930,"IsoSolutions - Jaco","USD"
"2018-03-01 00:00:00+00",5930,"IsoSolutions - MoSen","USD"
"2018-03-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-03-01 00:00:00+00",1250,"Jiangsu Huayi Technology Co. Ltd","USD"
"2018-03-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-03-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-03-01 00:00:00+00",0,"Molecular Medicine","CAD"
"2018-03-01 00:00:00+00",910,"MP Biomedicals","USD"
"2018-03-01 00:00:00+00",0,"National Institute of Stds & Tech","USD"
"2018-03-01 00:00:00+00",10800,"PerkinElmer","USD"
"2018-03-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2018-03-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2018-03-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-03-01 00:00:00+00",90000,"Theragenics","USD"
"2018-04-01 00:00:00+00",100,"AtomVie","CAD"
"2018-04-01 00:00:00+00",25000,"Bard","USD"
"2018-04-01 00:00:00+00",26400,"Bebig","USD"
"2018-04-01 00:00:00+00",32500,"Best","USD"
"2018-04-01 00:00:00+00",100500,"BZ","USD"
"2018-04-01 00:00:00+00",825,"Cisbio","USD"
"2018-04-01 00:00:00+00",24500,"HTA","USD"
"2018-04-01 00:00:00+00",850,"Immunotech","USD"
"2018-04-01 00:00:00+00",35000,"IsoAid","USD"
"2018-04-01 00:00:00+00",6000,"IsoSolutions - Chengdu","USD"
"2018-04-01 00:00:00+00",5930,"IsoSolutions - Jaco","USD"
"2018-04-01 00:00:00+00",11861,"IsoSolutions - MoSen","USD"
"2018-04-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-04-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-04-01 00:00:00+00",1820,"MP Biomedicals","USD"
"2018-04-01 00:00:00+00",16200,"PerkinElmer","USD"
"2018-04-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2018-04-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-04-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2018-04-01 00:00:00+00",75000,"Theragenics","USD"
"2018-05-01 00:00:00+00",100,"AtomVie","CAD"
"2018-05-01 00:00:00+00",25000,"Bard","USD"
"2018-05-01 00:00:00+00",55000,"Bebig","USD"
"2018-05-01 00:00:00+00",25000,"Best","USD"
"2018-05-01 00:00:00+00",160800,"BZ","USD"
"2018-05-01 00:00:00+00",1650,"Cisbio","USD"
"2018-05-01 00:00:00+00",24500,"HTA","USD"
"2018-05-01 00:00:00+00",850,"Immunotech","USD"
"2018-05-01 00:00:00+00",35000,"IsoAid","USD"
"2018-05-01 00:00:00+00",7200,"IsoSolutions - Chengdu","USD"
"2018-05-01 00:00:00+00",17791,"IsoSolutions - Jaco","USD"
"2018-05-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-05-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-05-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-05-01 00:00:00+00",910,"MP Biomedicals","USD"
"2018-05-01 00:00:00+00",18300,"PerkinElmer","USD"
"2018-05-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-05-01 00:00:00+00",47200,"Shanghai Xinke","USD"
"2018-05-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-05-01 00:00:00+00",75000,"Theragenics","USD"
"2018-06-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2018-06-01 00:00:00+00",25000,"Bard","USD"
"2018-06-01 00:00:00+00",30800,"Bebig","USD"
"2018-06-01 00:00:00+00",30000,"Best","USD"
"2018-06-01 00:00:00+00",100500,"BZ","USD"
"2018-06-01 00:00:00+00",825,"Cisbio","USD"
"2018-06-01 00:00:00+00",49000,"HTA","USD"
"2018-06-01 00:00:00+00",1700,"Immunotech","USD"
"2018-06-01 00:00:00+00",43750,"IsoAid","USD"
"2018-06-01 00:00:00+00",12139,"IsoSolutions - Seeds Medical","USD"
"2018-06-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-06-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-06-01 00:00:00+00",1800,"Mayo Clinic","USD"
"2018-06-01 00:00:00+00",1300,"MP Biomedicals","USD"
"2018-06-01 00:00:00+00",1225,"Natural Innovation Technology Limited","USD"
"2018-06-01 00:00:00+00",10800,"PerkinElmer","USD"
"2018-06-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2018-06-01 00:00:00+00",97500,"Theragenics","USD"
"2018-06-01 00:00:00+00",550,"ViTrax","USD"
"2018-07-01 00:00:00+00",50,"AtomVie","CAD"
"2018-07-01 00:00:00+00",25000,"Bard","USD"
"2018-07-01 00:00:00+00",22000,"Bebig","USD"
"2018-07-01 00:00:00+00",25000,"Best","USD"
"2018-07-01 00:00:00+00",100500,"BZ","USD"
"2018-07-01 00:00:00+00",1650,"Cisbio","USD"
"2018-07-01 00:00:00+00",24500,"HTA","USD"
"2018-07-01 00:00:00+00",1700,"Immunotech","USD"
"2018-07-01 00:00:00+00",35000,"IsoAid","USD"
"2018-07-01 00:00:00+00",12000,"IsoSolutions - Chengdu","USD"
"2018-07-01 00:00:00+00",5930,"IsoSolutions - Jaco","USD"
"2018-07-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-07-01 00:00:00+00",650,"MP Biomedicals","USD"
"2018-07-01 00:00:00+00",4900,"Natural Innovation Technology Limited","USD"
"2018-07-01 00:00:00+00",10800,"PerkinElmer","USD"
"2018-07-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2018-07-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-07-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2018-07-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-07-01 00:00:00+00",75000,"Theragenics","USD"
"2018-08-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2018-08-01 00:00:00+00",50,"AtomVie","CAD"
"2018-08-01 00:00:00+00",25000,"Bard","USD"
"2018-08-01 00:00:00+00",30800,"Bebig","USD"
"2018-08-01 00:00:00+00",32500,"Best","USD"
"2018-08-01 00:00:00+00",100500,"BZ","USD"
"2018-08-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2018-08-01 00:00:00+00",1650,"Cisbio","USD"
"2018-08-01 00:00:00+00",2550,"Immunotech","USD"
"2018-08-01 00:00:00+00",43750,"IsoAid","USD"
"2018-08-01 00:00:00+00",4800,"IsoSolutions - Chengdu","USD"
"2018-08-01 00:00:00+00",9488,"IsoSolutions - Jaco","USD"
"2018-08-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-08-01 00:00:00+00",1250,"Jiangsu Huayi Technology Co. Ltd","USD"
"2018-08-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-08-01 00:00:00+00",1800,"Mayo Clinic","USD"
"2018-08-01 00:00:00+00",1300,"MP Biomedicals","USD"
"2018-08-01 00:00:00+00",2450,"Natural Innovation Technology Limited","USD"
"2018-08-01 00:00:00+00",16200,"PerkinElmer","USD"
"2018-08-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-08-01 00:00:00+00",47200,"Shanghai Xinke","USD"
"2018-08-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-08-01 00:00:00+00",90000,"Theragenics","USD"
"2018-09-01 00:00:00+00",25000,"Bard","USD"
"2018-09-01 00:00:00+00",26400,"Bebig","USD"
"2018-09-01 00:00:00+00",17500,"Best","USD"
"2018-09-01 00:00:00+00",100500,"BZ","USD"
"2018-09-01 00:00:00+00",9250,"CIRC","USD"
"2018-09-01 00:00:00+00",825,"Cisbio","USD"
"2018-09-01 00:00:00+00",24500,"HTA","USD"
"2018-09-01 00:00:00+00",850,"Immunotech","USD"
"2018-09-01 00:00:00+00",35000,"IsoAid","USD"
"2018-09-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-09-01 00:00:00+00",650,"MP Biomedicals","USD"
"2018-09-01 00:00:00+00",5400,"PerkinElmer","USD"
"2018-09-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-09-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2018-09-01 00:00:00+00",82500,"Theragenics","USD"
"2018-10-01 00:00:00+00",50,"AtomVie","CAD"
"2018-10-01 00:00:00+00",30800,"Bebig","USD"
"2018-10-01 00:00:00+00",32500,"Best","USD"
"2018-10-01 00:00:00+00",100500,"BZ","USD"
"2018-10-01 00:00:00+00",9625,"CIRC","USD"
"2018-10-01 00:00:00+00",1650,"Cisbio","USD"
"2018-10-01 00:00:00+00",24500,"HTA","USD"
"2018-10-01 00:00:00+00",35000,"IsoAid","USD"
"2018-10-01 00:00:00+00",8303,"IsoSolutions - Jaco","USD"
"2018-10-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-10-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2018-10-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-10-01 00:00:00+00",1300,"MP Biomedicals","USD"
"2018-10-01 00:00:00+00",12600,"PerkinElmer","USD"
"2018-10-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2018-10-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2018-10-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-10-01 00:00:00+00",75000,"Theragenics","USD"
"2018-10-01 00:00:00+00",550,"ViTrax","USD"
"2018-11-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2018-11-01 00:00:00+00",48400,"Bebig","USD"
"2018-11-01 00:00:00+00",25000,"Best","USD"
"2018-11-01 00:00:00+00",100500,"BZ","USD"
"2018-11-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2018-11-01 00:00:00+00",2750,"CIRC","USD"
"2018-11-01 00:00:00+00",825,"Cisbio","USD"
"2018-11-01 00:00:00+00",1700,"Immunotech","USD"
"2018-11-01 00:00:00+00",35000,"IsoAid","USD"
"2018-11-01 00:00:00+00",6000,"IsoSolutions - Chengdu","USD"
"2018-11-01 00:00:00+00",9488,"IsoSolutions - Jaco","USD"
"2018-11-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-11-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-11-01 00:00:00+00",650,"MP Biomedicals","USD"
"2018-11-01 00:00:00+00",0,"National Institute of Stds & Tech","USD"
"2018-11-01 00:00:00+00",7200,"PerkinElmer","USD"
"2018-11-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-11-01 00:00:00+00",47200,"Shanghai Xinke","USD"
"2018-11-01 00:00:00+00",90000,"Theragenics","USD"
"2018-12-01 00:00:00+00",11000,"Bebig","USD"
"2018-12-01 00:00:00+00",30000,"Best","USD"
"2018-12-01 00:00:00+00",100500,"BZ","USD"
"2018-12-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2018-12-01 00:00:00+00",12375,"CIRC","USD"
"2018-12-01 00:00:00+00",2475,"Cisbio","USD"
"2018-12-01 00:00:00+00",36750,"HTA","USD"
"2018-12-01 00:00:00+00",1700,"Immunotech","USD"
"2018-12-01 00:00:00+00",26250,"IsoAid","USD"
"2018-12-01 00:00:00+00",14233,"IsoSolutions - Jaco","USD"
"2018-12-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2018-12-01 00:00:00+00",7200,"Laboratorios Bacon S.A.","USD"
"2018-12-01 00:00:00+00",900,"Mayo Clinic","USD"
"2018-12-01 00:00:00+00",1300,"MP Biomedicals","USD"
"2018-12-01 00:00:00+00",7350,"PerkinElmer","USD"
"2018-12-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2018-12-01 00:00:00+00",1800,"SesmaAb","USD"
"2018-12-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2018-12-01 00:00:00+00",1300,"SolidPhase","USD"
"2018-12-01 00:00:00+00",75000,"Theragenics","USD"
"2019-01-01 00:00:00+00",50,"AtomVie","CAD"
"2019-01-01 00:00:00+00",12500,"Bard","USD"
"2019-01-01 00:00:00+00",26400,"Bebig","USD"
"2019-01-01 00:00:00+00",25000,"Best","USD"
"2019-01-01 00:00:00+00",40200,"BZ","USD"
"2019-01-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2019-01-01 00:00:00+00",12375,"CIRC","USD"
"2019-01-01 00:00:00+00",825,"Cisbio","USD"
"2019-01-01 00:00:00+00",24500,"HTA","USD"
"2019-01-01 00:00:00+00",35000,"IsoAid","USD"
"2019-01-01 00:00:00+00",0,"IsoSolutions - Chengdu","USD"
"2019-01-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-01-01 00:00:00+00",650,"MP Biomedicals","USD"
"2019-01-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-01-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-01-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-01-01 00:00:00+00",75000,"Theragenics","USD"
"2019-02-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2019-02-01 00:00:00+00",50,"AtomVie","CAD"
"2019-02-01 00:00:00+00",12500,"Bard","USD"
"2019-02-01 00:00:00+00",30800,"Bebig","USD"
"2019-02-01 00:00:00+00",25000,"Best","USD"
"2019-02-01 00:00:00+00",100500,"BZ","USD"
"2019-02-01 00:00:00+00",2475,"Cisbio","USD"
"2019-02-01 00:00:00+00",24500,"HTA","USD"
"2019-02-01 00:00:00+00",1700,"Immunotech","USD"
"2019-02-01 00:00:00+00",35000,"IsoAid","USD"
"2019-02-01 00:00:00+00",7200,"IsoSolutions - Chengdu","USD"
"2019-02-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-02-01 00:00:00+00",1250,"Jiangsu Huayi Technology Co. Ltd","USD"
"2019-02-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-02-01 00:00:00+00",0,"Mayo Clinic","USD"
"2019-02-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-02-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-02-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-02-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-02-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-02-01 00:00:00+00",75000,"Theragenics","USD"
"2019-02-01 00:00:00+00",550,"ViTrax","USD"
"2019-03-01 00:00:00+00",50,"AtomVie","CAD"
"2019-03-01 00:00:00+00",12500,"Bard","USD"
"2019-03-01 00:00:00+00",26400,"Bebig","USD"
"2019-03-01 00:00:00+00",25000,"Best","USD"
"2019-03-01 00:00:00+00",40200,"BZ","USD"
"2019-03-01 00:00:00+00",4125,"CIRC","USD"
"2019-03-01 00:00:00+00",825,"Cisbio","USD"
"2019-03-01 00:00:00+00",24500,"HTA","USD"
"2019-03-01 00:00:00+00",43750,"IsoAid","USD"
"2019-03-01 00:00:00+00",13800,"IsoSolutions - Chengdu","USD"
"2019-03-01 00:00:00+00",7116,"IsoSolutions - Jaco","USD"
"2019-03-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-03-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-03-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-03-01 00:00:00+00",800,"Ottawa Heart Institute Research Corp","CAD"
"2019-03-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-03-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2019-03-01 00:00:00+00",97500,"Theragenics","USD"
"2019-04-01 00:00:00+00",1800,"American Radiolabeled Chemicals","USD"
"2019-04-01 00:00:00+00",50,"AtomVie","CAD"
"2019-04-01 00:00:00+00",12500,"Bard","USD"
"2019-04-01 00:00:00+00",26400,"Bebig","USD"
"2019-04-01 00:00:00+00",32500,"Best","USD"
"2019-04-01 00:00:00+00",80400,"BZ","USD"
"2019-04-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2019-04-01 00:00:00+00",1650,"Cisbio","USD"
"2019-04-01 00:00:00+00",24500,"HTA","USD"
"2019-04-01 00:00:00+00",26250,"IsoAid","USD"
"2019-04-01 00:00:00+00",7116,"IsoSolutions - Jaco","USD"
"2019-04-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-04-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-04-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-04-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-04-01 00:00:00+00",10800,"PerkinElmer","USD"
"2019-04-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-04-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-04-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-04-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-04-01 00:00:00+00",75000,"Theragenics","USD"
"2019-05-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2019-05-01 00:00:00+00",25000,"Bard","USD"
"2019-05-01 00:00:00+00",24200,"Bebig","USD"
"2019-05-01 00:00:00+00",30000,"Best","USD"
"2019-05-01 00:00:00+00",140700,"BZ","USD"
"2019-05-01 00:00:00+00",5250,"CIRC","USD"
"2019-05-01 00:00:00+00",825,"Cisbio","USD"
"2019-05-01 00:00:00+00",24500,"HTA","USD"
"2019-05-01 00:00:00+00",1800,"Immunotech","USD"
"2019-05-01 00:00:00+00",43750,"IsoAid","USD"
"2019-05-01 00:00:00+00",11400,"IsoSolutions - Chengdu","USD"
"2019-05-01 00:00:00+00",7116,"IsoSolutions - Jaco","USD"
"2019-05-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-05-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-05-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-05-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-05-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-05-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-05-01 00:00:00+00",47200,"Shanghai Xinke","USD"
"2019-05-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-05-01 00:00:00+00",101250,"Theragenics","USD"
"2019-06-01 00:00:00+00",19800,"Bebig","USD"
"2019-06-01 00:00:00+00",25000,"Best","USD"
"2019-06-01 00:00:00+00",60300,"BZ","USD"
"2019-06-01 00:00:00+00",825,"Cisbio","USD"
"2019-06-01 00:00:00+00",49000,"HTA","USD"
"2019-06-01 00:00:00+00",35000,"IsoAid","USD"
"2019-06-01 00:00:00+00",7116,"IsoSolutions - Jaco","USD"
"2019-06-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-06-01 00:00:00+00",1800,"Mayo Clinic","USD"
"2019-06-01 00:00:00+00",1400,"MP Biomedicals","USD"
"2019-06-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-06-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-06-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-06-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2019-06-01 00:00:00+00",82500,"Theragenics","USD"
"2019-07-01 00:00:00+00",26400,"Bebig","USD"
"2019-07-01 00:00:00+00",25000,"Best","USD"
"2019-07-01 00:00:00+00",100500,"BZ","USD"
"2019-07-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2019-07-01 00:00:00+00",1650,"Cisbio","USD"
"2019-07-01 00:00:00+00",35000,"IsoAid","USD"
"2019-07-01 00:00:00+00",7116,"IsoSolutions - Jaco","USD"
"2019-07-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-07-01 00:00:00+00",1250,"Jiangsu Huayi Technology Co. Ltd","USD"
"2019-07-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-07-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-07-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-07-01 00:00:00+00",47200,"Shanghai Xinke","USD"
"2019-07-01 00:00:00+00",82500,"Theragenics","USD"
"2019-07-01 00:00:00+00",550,"ViTrax","USD"
"2019-08-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2019-08-01 00:00:00+00",25000,"Bard","USD"
"2019-08-01 00:00:00+00",30800,"Bebig","USD"
"2019-08-01 00:00:00+00",32500,"Best","USD"
"2019-08-01 00:00:00+00",20100,"BZ","USD"
"2019-08-01 00:00:00+00",825,"Cisbio","USD"
"2019-08-01 00:00:00+00",49000,"HTA","USD"
"2019-08-01 00:00:00+00",1700,"Immunotech","USD"
"2019-08-01 00:00:00+00",43750,"IsoAid","USD"
"2019-08-01 00:00:00+00",7920,"IsoSolutions - Chengdu","USD"
"2019-08-01 00:00:00+00",5930,"IsoSolutions - Jaco","USD"
"2019-08-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-08-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-08-01 00:00:00+00",1800,"Mayo Clinic","USD"
"2019-08-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-08-01 00:00:00+00",10800,"PerkinElmer","USD"
"2019-08-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-08-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-08-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-08-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-08-01 00:00:00+00",90000,"Theragenics","USD"
"2019-09-01 00:00:00+00",900,"American Radiolabeled Chemicals","USD"
"2019-09-01 00:00:00+00",33000,"Bebig","USD"
"2019-09-01 00:00:00+00",25000,"Best","USD"
"2019-09-01 00:00:00+00",20100,"BZ","USD"
"2019-09-01 00:00:00+00",1650,"Cisbio","USD"
"2019-09-01 00:00:00+00",35000,"IsoAid","USD"
"2019-09-01 00:00:00+00",-720.0,"IsoSolutions - Chengdu","USD"
"2019-09-01 00:00:00+00",11860,"IsoSolutions - Jaco","USD"
"2019-09-01 00:00:00+00",12139,"IsoSolutions - Seeds Medical","USD"
"2019-09-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-09-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-09-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-09-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-09-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-09-01 00:00:00+00",23600,"Shanghai Xinke","USD"
"2019-09-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-09-01 00:00:00+00",75000,"Theragenics","USD"
"2019-10-01 00:00:00+00",17600,"Bebig","USD"
"2019-10-01 00:00:00+00",25000,"Best","USD"
"2019-10-01 00:00:00+00",80400,"BZ","USD"
"2019-10-01 00:00:00+00",825,"Cisbio","USD"
"2019-10-01 00:00:00+00",24500,"HTA","USD"
"2019-10-01 00:00:00+00",35000,"IsoAid","USD"
"2019-10-01 00:00:00+00",14400,"IsoSolutions - Chengdu","USD"
"2019-10-01 00:00:00+00",5930,"IsoSolutions - Jaco","USD"
"2019-10-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-10-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-10-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-10-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-10-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-10-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-10-01 00:00:00+00",1800,"SesmaAb","USD"
"2019-10-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-10-01 00:00:00+00",75000,"Theragenics","USD"
"2019-11-01 00:00:00+00",25000,"Bard","USD"
"2019-11-01 00:00:00+00",26400,"Bebig","USD"
"2019-11-01 00:00:00+00",30000,"Best","USD"
"2019-11-01 00:00:00+00",80400,"BZ","USD"
"2019-11-01 00:00:00+00",0,"Chemical Engineering","CAD"
"2019-11-01 00:00:00+00",12125,"CIRC","USD"
"2019-11-01 00:00:00+00",1650,"Cisbio","USD"
"2019-11-01 00:00:00+00",24500,"HTA","USD"
"2019-11-01 00:00:00+00",1700,"Immunotech","USD"
"2019-11-01 00:00:00+00",43750,"IsoAid","USD"
"2019-11-01 00:00:00+00",36419,"IsoSolutions - Seeds Medical","USD"
"2019-11-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-11-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-11-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-11-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-11-01 00:00:00+00",7200,"PerkinElmer","USD"
"2019-11-01 00:00:00+00",35400,"Shanghai Xinke","USD"
"2019-11-01 00:00:00+00",1300,"SolidPhase","USD"
"2019-11-01 00:00:00+00",116250,"Theragenics","USD"
"2019-12-01 00:00:00+00",56250,"Bard","USD"
"2019-12-01 00:00:00+00",39600,"Bebig","USD"
"2019-12-01 00:00:00+00",25000,"Best","USD"
"2019-12-01 00:00:00+00",80400,"BZ","USD"
"2019-12-01 00:00:00+00",9063,"CIRC","USD"
"2019-12-01 00:00:00+00",1650,"Cisbio","USD"
"2019-12-01 00:00:00+00",73500,"HTA","USD"
"2019-12-01 00:00:00+00",35000,"IsoAid","USD"
"2019-12-01 00:00:00+00",6000,"IsoSolutions - Chengdu","USD"
"2019-12-01 00:00:00+00",23721,"IsoSolutions - MoSen","USD"
"2019-12-01 00:00:00+00",48558,"IsoSolutions - Seeds Medical","USD"
"2019-12-01 00:00:00+00",650,"Iso-Tex Diagnostics","USD"
"2019-12-01 00:00:00+00",3600,"Laboratorios Bacon S.A.","USD"
"2019-12-01 00:00:00+00",900,"Mayo Clinic","USD"
"2019-12-01 00:00:00+00",700,"MP Biomedicals","USD"
"2019-12-01 00:00:00+00",14400,"PerkinElmer","USD"
"2019-12-01 00:00:00+00",0,"Platelet Immunology Lab","CAD"
"2019-12-01 00:00:00+00",1800,"SesmaAb","USD"
